date,L_real,L_asset,U,Y,spread,depth,turnover,Hq,S_M_hat,S_M,S_M_in,S_M_out,S_M_in_q_productive,S_M_in_q_housing,S_M_in_q_consumption,S_M_in_q_financial,S_M_in_q_government,T_L,p_C,V_C,capital_headroom,lcr_headroom,nsfr_headroom,hy_oas,usjp_10y_spread,usd_jpy_return,vix,E_p,E_T,q_pay,q_firm,q_asset,q_reserve,q_productive,q_financial,q_government,q_housing,q_consumption,M_in,M_out,loop_area,p_C_baseline,E_p_contrib,p_C_coupling_alpha,mu_q_productive,mu_q_housing,mu_q_consumption,mu_q_financial,mu_q_government,mu_mean,dmu_q_productive,dmu_q_housing,dmu_q_consumption,dmu_q_financial,dmu_q_government,V_C_legacy,V_C_headroom,V_C_formula_used,U_trend,U_star,U_used_for_energy,F_C,X_C,F_C_baseline,F_C_baseline_mode,F_C_baseline_offset,Delta_F_C,X_C_plus,X_C_minus,dS_dV_at_T,dp_dT_at_V,maxwell_gap,dU,dS,dV,dF_C,T_bar,p_bar,Q_like,W_like,dU_pred,firstlaw_resid,L_asset_toy,depth_toy,turnover_toy
2014-12-31,121.2165,48.4866,121.2165,121.2165,1.5842081158724302,1165.359501001765,1.0,1.5545472778722047,0.965894531166549,3342660.6206028746,3342660.6206028746,3342660.6206028746,537561.75,215024.70000000004,322537.05,537561.75,537561.75,0.4916009250024821,1.5794917169702327,1887449.5148607967,1953434.009907198,1920441.7623839972,1887449.5148607967,-0.7494760972186256,-0.7104465397691144,1.3891766534547771,-0.4780819075708728,-0.023581994510987636,-0.4780819075708728,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.10000000000000002,0.15,2150247.0,2150247.0,4194818.827622523,1.5842081158724302,-0.004716398902197528,0.2,-830628.2911149614,-2800879.688455167,-1929029.5561409115,-830628.2911149614,-830628.2911149614,-1444358.8235881927,613730.5324732313,-1356520.8648669745,-484670.73255271884,613730.5324732313,613730.5324732313,2085403.0,1887449.5148607967,min_headroom,110.84414166666666,10.372358333333338,U,3957129.810221256,0.0,-7299669.21432313,min,7299669.214324131,-2255363.423148166,0.0,2255363.423148166,1.5900126525693088,-210.50328565293492,212.09329830550422,1.8341999999999956,174127.94968902133,91775.05273725069,-174126.1154890214,0.49232250953060774,1.7594261157955977,85727.10917031839,161471.42456443713,-75744.31539411873,75746.14959411873,48.4866,1000.0,1.0
2015-03-31,122.7554,49.10216,122.7554,122.7554,1.1417279626686283,1180.154283363008,1.0,1.5545472778722047,0.965894531166549,3498976.5675820364,3498976.5675820364,3498976.5675820364,562700.25,225080.10000000003,337620.14999999997,562700.25,562700.25,0.48857807813353693,1.0355255525682217,2046047.6930805973,2096097.462053731,2071072.5775671646,2046047.6930805973,-0.7354907712474753,-0.9708730632661055,0.1133276830074801,-0.38491468932885126,-0.5310120505020336,-0.38491468932885126,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.10000000000000002,0.15,2250801.0,2250801.0,4286443.205060042,1.1417279626686283,-0.10620241010040672,0.2,-869471.7343030109,-2931859.8298960906,-2019238.5591011264,-869471.7343030109,-869471.7343030109,-1511902.7183812498,642430.984078239,-1419957.1115148407,-507335.8407198766,642430.984078239,642430.984078239,2196197.0,2046047.6930805973,min_headroom,112.87717500000001,9.878224999999986,U,3800815.4021420944,0.0,-7299669.21432313,min,7299669.214324131,-2411677.8312273277,0.0,2411677.8312273277,1.5036987620589979,85.38363468242366,-83.87993592036466,1.5388999999999982,156315.94697916182,158598.17821980058,-156314.40807916177,0.4900895015680095,1.3075086347692269,76608.80454214882,207368.487481058,-130759.68293890917,130761.22183890917,49.10216,1000.0,1.0
2015-06-30,124.1862,49.67448,124.1862,124.1862,1.2797938522736236,1193.9098065305086,1.0,1.5545472778722047,0.965894531166549,3947841.2122366903,3947841.2122366903,3947841.2122366903,634886.0,253954.40000000005,380931.6,634886.0,634886.0,0.48971953077455543,1.1953189068138528,2250300.8038106165,2313200.313651522,2281750.5587310693,2250300.8038106165,-0.8016760299984979,-0.8217097944525428,0.35626164255447956,-0.774415176231645,-0.42237472729885367,-0.774415176231645,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.10000000000000002,0.15,2539544.0,2539544.0,4477928.554326697,1.2797938522736236,-0.08447494545977074,0.2,-981011.5270158513,-3307972.1574024702,-2278275.6748970305,-981011.5270158513,-981011.5270158513,-1705856.4826694112,724844.9556535599,-1602115.674733059,-572419.1922276192,724844.9556535599,724844.9556535599,2438999.3333333335,2250300.8038106165,min_headroom,114.82024166666667,9.365958333333325,U,3351952.18828744,0.0,-7299669.21432313,min,7299669.214324131,-2860541.045081982,0.0,2860541.045081982,1.4918684303067633,151.32218832363978,-149.830319893333,1.430800000000005,448864.64465465397,204253.11073001917,-448863.2138546542,0.4891488044540462,1.1154222296910368,219561.60429451425,227828.4601918082,-8266.85589729395,8268.28669729395,49.67448,1000.0,1.0
2015-09-30,125.9529,50.38116,125.9529,125.9529,1.4657418684280266,1210.8946281547908,1.0,1.5545472778722047,0.965894531166549,4073894.787357514,4073894.787357514,4073894.787357514,655157.75,262063.10000000006,393094.64999999997,655157.75,655157.75,0.4910139019638793,1.3601085367204433,2345818.47996396,2421212.6533093066,2383515.5666366336,2345818.47996396,-0.44502032171019534,-0.7453072783779792,-0.394172375525575,-0.010794502368390376,-0.5281666585379164,-0.010794502368390376,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.10000000000000002,0.15,2620631.0,2620631.0,4558584.698582308,1.4657418684280266,-0.1056333317075833,0.2,-1012334.97787598,-3413594.8748380784,-2351020.443111472,-1012334.97787598,-1012334.97787598,-1760324.050315498,747989.072439518,-1653270.8245225805,-590696.3927959739,747989.072439518,747989.072439518,2572001.0,2345818.47996396,min_headroom,116.74215,9.210750000000004,U,3225900.379866617,0.0,-7299669.21432313,min,7299669.214324131,-2986592.8535028053,0.0,2986592.8535028053,1.4391181987976633,170.16441134770355,-168.72529314890588,1.7667000000000002,126053.57512082346,95517.67615334364,-126051.80842082342,0.49036671636921736,1.2777137217671477,61812.47771859867,122044.24549243783,-60231.76777383916,60233.53447383916,50.38116,1000.0,1.0
2015-12-31,127.8146,51.12584,127.8146,127.8146,1.1826365742434202,1228.792767294388,1.0,1.5545472778722047,0.965894531166549,4302699.273903856,4302699.273903856,4302699.273903856,691953.75,276781.50000000006,415172.25,691953.75,691953.75,0.4887172102456375,1.1391308256031845,2520666.373879203,2584838.8048083573,2552752.58934378,2520666.373879203,-0.1302196142525205,-0.6803859094137744,0.15801929406275922,-0.33147917413608785,-0.21752874320117854,-0.33147917413608785,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.10000000000000002,0.15,2767815.0,2767815.0,4674350.350240313,1.1826365742434202,-0.04350574864023571,0.2,-1069191.3271230499,-3605314.559165314,-2483062.1509669153,-1069191.3271230499,-1069191.3271230499,-1859190.138300276,789998.811177226,-1746124.420865038,-623872.0126666394,789998.811177226,789998.811177226,2713183.6666666665,2520666.373879203,min_headroom,118.630675,9.183925000000002,U,2997097.755020275,0.0,-7299669.21432313,min,7299669.214324131,-3215395.4783491474,0.0,3215395.4783491474,1.411508150893836,182.7160678867392,-181.30455973584537,1.861699999999999,228804.48654634226,174847.89391524298,-228802.62484634202,0.4898655561047584,1.2496196811618134,112083.43704128766,218493.3694461805,-106409.93240489284,106411.79410489283,51.125840000000004,1000.0,1.0
2016-03-31,129.3636,51.74544,129.3636,129.3636,1.0290089498573727,1243.684649728312,1.0,1.5545472778722047,0.965894531166549,4504605.428901176,4504605.428901176,4504605.428901176,724424.0,289769.60000000003,434654.39999999997,724424.0,724424.0,0.4868060136405777,0.9347304363447059,2676182.8997334405,2734824.822044516,2705503.860888978,2676182.8997334405,0.23284734459334275,-0.6560523868063596,-0.990972660476985,0.16571196573359973,-0.4713925675633339,0.16571196573359973,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.10000000000000002,0.15,2897696.0,2897696.0,4745161.129312274,1.0290089498573727,-0.09427851351266679,0.2,-1119363.6250396625,-3774495.6136284736,-2599580.991723879,-1119363.6250396625,-1119363.6250396625,-1946433.4960942683,827069.8710546058,-1828062.1175342053,-653147.4956296105,827069.8710546058,827069.8710546058,2852108.6666666665,2676182.8997334405,min_headroom,120.42681666666665,8.936783333333338,U,2795193.1490229545,0.0,-7299669.21432313,min,7299669.214324131,-3417300.0843464676,0.0,3417300.0843464676,1.387432714813966,172.727428348407,-171.33999563359302,1.5489999999999924,201906.1549973199,155516.52585423738,-201904.60599732026,0.48776161194310763,1.0369306309739448,98482.0716227277,161259.84928091016,-62777.77765818246,62779.32665818246,51.74544,1000.0,1.0
2016-06-30,130.8147,52.32588,130.8147,130.8147,0.9384871408019829,1257.6353344280324,1.0,1.5545472778722047,0.965894531166549,4867435.209009271,4867435.209009271,4867435.209009271,782773.75,313109.50000000006,469664.25,782773.75,782773.75,0.4852801369478967,0.8123957404068759,2893875.3811949356,2951398.587463291,2922636.9843291133,2893875.3811949356,-0.2776321999160811,-0.6858869737722942,-0.9278518322382293,-0.5156780175795601,-0.630457001975535,-0.5156780175795601,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.10000000000000002,0.15,3131095.0,3131095.0,4870811.912005642,0.9384871408019829,-0.126091400395107,0.2,-1209524.3426306837,-4078517.6717481907,-2808967.8990762583,-1209524.3426306837,-1209524.3426306837,-2103211.7197433,893687.3771126166,-1975305.9520048904,-705756.1793329581,893687.3771126166,893687.3771126166,3066445.0,2893875.3811949356,min_headroom,122.11104166666667,8.703658333333323,U,2432364.8200148595,0.0,-7299669.21432313,min,7299669.214324131,-3780128.4133545626,0.0,3780128.4133545626,1.4015643366425241,148.80526338854932,-147.40369905190678,1.4510999999999967,362829.78010809515,217692.48146149516,-362828.32900809497,0.4860430752942372,0.8735630883757904,176350.90213207042,190168.1164216932,-13817.214289622789,13818.665389622789,52.32588,1000.0,1.0
2016-09-30,132.6293,53.05172,132.6293,132.6293,0.6549271960193727,1275.0806603574051,1.0,1.5545472778722047,0.965894531166549,5344758.950679931,5344758.950679931,5344758.950679931,859536.25,343814.50000000006,515721.75,859536.25,859536.25,0.4779156551624432,0.51880227734551,3219103.0735480576,3263062.1601431496,3241082.6168456036,3219103.0735480576,-0.6608766490581469,-0.9184219633690325,-0.4625751676807602,-0.8371415613865344,-0.6806245933693131,-0.8371415613865344,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.10000000000000002,0.15,3438145.0,3438145.0,5040428.42520267,0.6549271960193727,-0.13612491867386264,0.2,-1328136.0262125463,-4478476.424552012,-3084428.590435468,-1328136.0262125463,-1328136.0262125463,-2309462.618725024,981326.5925124779,-2169013.805826988,-774965.971710444,981326.5925124779,981326.5925124779,3350980.3333333335,3219103.0735480576,min_headroom,123.71588333333334,8.913416666666663,U,1955042.8929442,0.0,-7299669.21432313,min,7299669.214324131,-4257450.340425222,0.0,4257450.340425222,1.3826985050424507,76.18661562637135,-74.8039171213289,1.8146000000000129,477323.74167065974,325227.69235312194,-477321.9270706596,0.48159789605516995,0.6655990088761925,229878.10972577118,216471.22968932922,13406.880036441959,-13405.065436441959,53.05172,1000.0,1.0
2016-12-31,134.708,53.8832,134.708,134.708,1.091838283449071,1295.0650089793533,1.0,1.5545472778722047,0.965894531166549,5694152.778665377,5694152.778665377,5694152.778665377,915725.25,366290.1000000001,549435.15,915725.25,915725.25,0.48728567804108414,1.127881595383685,3343639.982728163,3422041.321818775,3382840.6522734687,3343639.982728163,-0.7534338315783521,-0.4360373014734045,1.7301208120709657,-0.7240170328747824,0.1802165596730696,-0.7240170328747824,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.10000000000000002,0.15,3662901.0,3662901.0,5088853.968983309,1.091838283449071,0.03604331193461392,0.2,-1414958.0016404083,-4771240.239712982,-3286061.6897584796,-1414958.0016404083,-1414958.0016404083,-2460435.1868785373,1045477.185238129,-2310805.052834445,-825626.5028799423,1045477.185238129,1045477.185238129,3578844.0,3343639.982728163,min_headroom,125.31147499999999,9.396525000000011,U,1605651.1436587535,0.0,-7299669.21432313,min,7299669.214324131,-4606842.089710669,0.0,4606842.089710669,1.416277453152595,88.09275684541409,-86.6764793922615,2.0786999999999978,349393.82798544597,124536.9091801052,-349391.7492854465,0.4826006666017637,0.8233419363645971,168617.6942923182,102536.45995320978,66081.23433910841,-66079.15563910842,53.8832,1000.0,1.0
2017-03-31,136.5226,54.60904000000001,136.5226,136.5226,1.3992216973588232,1312.510334908726,1.0,1.5545472778722047,0.965894531166549,6374778.658788886,6374778.658788886,6374778.658788886,1025182.5,410073.00000000006,615109.5,1025182.5,1025182.5,0.49052241321234596,1.3030522385263066,3556795.3537096307,3665612.2358064204,3611203.7947580256,3556795.3537096307,-0.9103538293821769,-0.1693982450627961,-0.3627898080427767,-1.0502761400410816,-0.48084729416258326,-1.0502761400410816,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.10000000000000002,0.15,4100730.0,4100730.0,5319434.646762107,1.3992216973588232,-0.09616945883251665,0.2,-1584088.875475169,-5341549.768393472,-3678846.83562108,-1584088.875475169,-1584088.875475169,-2754532.6460880116,1170443.7706128426,-2587017.1223054603,-924314.1895330683,1170443.7706128426,1170443.7706128426,3883246.0,3556795.3537096307,min_headroom,126.93185833333332,9.590741666666688,U,925027.0781352445,0.0,-7299669.21432313,min,7299669.214324131,-5287466.155234178,0.0,5287466.155234178,1.5376864866893662,118.1624776563768,-116.62479116968743,1.8146000000000129,680625.8801235091,213155.3709814679,-680624.0655235089,0.4889040456267151,1.2154669169549952,332760.7463506272,259083.30159924302,73677.4447513842,-73675.6301513842,54.60904000000001,1000.0,1.0
2017-06-30,138.4663,55.38652,138.4663,138.4663,1.1690189718067634,1331.1968112720683,1.0,1.5545472778722047,0.965894531166549,6543882.311675824,6543882.311675824,6543882.311675824,1052377.5,420951.00000000006,631426.5,1052377.5,1052377.5,0.48810132084667707,1.0639801298336036,3891025.749395292,3988820.166263528,3939922.9578294097,3891025.749395292,-0.9931226225198545,-0.33958298164930373,-0.242877025428239,-1.0738624041164586,-0.5251942098657991,-1.0738624041164586,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.10000000000000002,0.15,4209510.0,4209510.0,5634439.75786854,1.1690189718067634,-0.10503884197315982,0.2,-1626109.9760777906,-5483244.974809364,-3776435.547576966,-1626109.9760777906,-1626109.9760777906,-2827602.0901239407,1201492.1140461501,-2655642.8846854237,-948833.4574530255,1201492.1140461501,1201492.1140461501,4184409.0,3891025.749395292,min_headroom,128.65103333333334,9.815266666666645,U,755925.3689483069,0.0,-7299669.21432313,min,7299669.214324131,-5456567.864421115,0.0,5456567.864421115,1.5641430241220298,145.07838887053643,-143.5142458464144,1.9436999999999784,169103.6528869383,334230.3956856611,-169101.70918693766,0.4893118670295115,1.1835161841799546,82744.42411561823,395567.08253885,-312822.6584232318,312824.6021232318,55.38652,1000.0,1.0
2017-09-30,140.582,56.2328,140.582,140.582,1.1223076422977367,1351.5368730315604,1.0,1.5545472778722047,0.965894531166549,6713505.183353572,6713505.183353572,6713505.183353572,1079656.0,431862.4000000001,647793.6,1079656.0,1079656.0,0.4873855028374354,1.0289878157147156,3993646.46532247,4089740.421326091,4041693.4433242804,3993646.46532247,-1.0119654567331327,-0.3659656198756202,-0.021866322136562477,-1.1563188543487561,-0.4665991329151051,-1.1563188543487561,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.10000000000000002,0.15,4318624.0,4318624.0,5635752.913495783,1.1223076422977367,-0.09331982658302101,0.2,-1668260.0989970262,-5625375.244646316,-3874323.8976078043,-1668260.0989970262,-1668260.0989970262,-2900895.8878490403,1232635.788852014,-2724479.356797276,-973428.009758764,1232635.788852014,1232635.788852014,4281928.333333333,3993646.46532247,min_headroom,130.417675,10.164324999999991,U,586304.6129705589,0.0,-7299669.21432313,min,7299669.214324131,-5626188.620398863,0.0,5626188.620398863,1.6168578284797364,162.86445808224192,-161.2476002537622,2.115700000000004,169622.87167774793,102620.71592717804,-169620.75597774796,0.4877434118420563,1.0464839727741593,82732.43815855208,107390.93449240172,-24658.496333849645,24660.612033849644,56.2328,1000.0,1.0
2017-12-31,142.8312,57.13248,142.8312,142.8312,0.9923873619648648,1373.160386246784,1.0,1.5545472778722047,0.965894531166549,6951451.962441081,6951451.962441081,6951451.962441081,1117922.25,447168.9000000001,670753.35,1117922.25,1117922.25,0.48514791874166385,0.9281282749416713,4164537.629598689,4252325.308621348,4208431.469110019,4164537.629598689,-0.9879461855363575,-0.22752224664936968,0.25158212683782416,-1.2348931143890225,-0.3212954351159676,-1.2348931143890225,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.10000000000000002,0.15,4471689.0,4471689.0,5686863.7204899,0.9923873619648648,-0.06425908702319352,0.2,-1727388.2453818424,-5824755.43190545,-4011641.5680943616,-1727388.2453818424,-1727388.2453818424,-3003712.347229068,1276324.1018472258,-2821043.084676382,-1007929.2208652934,1276324.1018472258,1276324.1018472258,4427900.666666667,4164537.629598689,min_headroom,132.2189,10.612300000000005,U,348360.0830830494,0.0,-7299669.21432313,min,7299669.214324131,-5864133.150286373,0.0,5864133.150286373,1.6689076812047392,173.0534942988222,-171.38458661761746,2.249200000000002,237946.77908750903,170891.16427621897,-237944.52988750953,0.48626671078954964,0.978558045328193,115705.5976098506,167226.92367799598,-51521.32606814537,51523.57526814537,57.13248,1000.0,1.0
2018-03-31,145.0513,58.020520000000005,145.0513,145.0513,1.1563302845623966,1394.5041358862638,1.0,1.5545472778722047,0.965894531166549,7041444.704357103,7041444.704357103,7041444.704357103,1132394.75,452957.9000000001,679436.85,1132394.75,1132394.75,0.48766521009176494,1.055290801703817,4200153.796045036,4304556.975141135,4252355.385593086,4200153.796045036,-0.8562700613376933,0.18214982235527644,-0.8414720038962766,-0.26287635946286675,-0.5051974142928978,-0.26287635946286675,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.10000000000000002,0.15,4529579.0,4529579.0,5657938.516399917,1.1563302845623966,-0.10103948285857955,0.2,-1749750.8259470728,-5900162.082938875,-4063575.844019405,-1749750.8259470728,-1749750.8259470728,-3042598.0809599,1292847.255012827,-2857564.0019789753,-1020977.7630595053,1292847.255012827,1292847.255012827,4513363.333333333,4200153.796045036,min_headroom,134.07689166666668,10.974408333333315,U,258369.56126702763,0.0,-7299669.21432313,min,7299669.214324131,-5954123.6721023945,0.0,5954123.6721023945,1.6701592533550258,170.48690396791645,-168.81674471456142,2.220100000000002,89992.74191602226,35616.166446347255,-89990.52181602176,0.48640656441671437,0.9917095383227437,43773.060417812434,35320.89198333303,8452.168434479405,-8449.948334479404,58.020520000000005,1000.0,1.0
2018-06-30,146.7179,58.68716,146.7179,146.7179,1.2163592698391599,1410.526609265462,1.0,1.5545472778722047,0.965894531166549,7139286.355479102,7139286.355479102,7139286.355479102,1148129.5,459251.8000000001,688877.7,1148129.5,1148129.5,0.4884181148457984,1.2209541718012789,4237838.063908439,4349070.48705007,4293454.275479254,4237838.063908439,-0.7926895234567303,0.37333342479923814,0.48827962808927755,-0.5542349526829601,0.022974509810595168,-0.5542349526829601,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.10000000000000002,0.15,4592518.0,4592518.0,5612045.791385483,1.2163592698391599,0.004594901962119034,0.2,-1774063.8067415976,-5982145.486106828,-4120039.678748138,-1774063.8067415976,-1774063.8067415976,-3084875.3170159515,1310811.510274354,-2897270.1690908764,-1035164.3617321863,1310811.510274354,1310811.510274354,4571535.333333333,4237838.063908439,min_headroom,135.95453333333333,10.763366666666656,U,160529.5767450286,0.0,-7299669.21432313,min,7299669.214324131,-6051963.656624394,0.0,6051963.656624394,1.6587981384603228,162.74287185961867,-161.08407372115835,1.6665999999999883,97841.6511219982,37684.267863403074,-97839.98452199902,0.48804166246878167,1.1381224867525475,47750.80207227054,42889.31265214542,4861.489420125123,-4859.822820125123,58.68716,1000.0,1.0
2018-09-30,148.1893,59.27572000000001,148.1893,148.1893,1.2936110291922531,1424.672455497402,1.0,1.5545472778722047,0.965894531166549,7181685.077935788,7181685.077935788,7181685.077935788,1154948.0,461979.20000000007,692968.7999999999,1154948.0,1154948.0,0.48933422088421935,1.2789062400538398,4256272.178063516,4375670.896486788,4315971.537275151,4256272.178063516,-0.7737204678899219,0.315419181614003,0.23772944919971997,-0.8898543722321021,-0.07352394569206627,-0.8898543722321021,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.10000000000000002,0.15,4619792.0,4619792.0,5552026.828089777,1.2936110291922531,-0.014704789138413256,0.2,-1784599.5991467815,-6017672.191933148,-4144507.7292159153,-1784599.5991467815,-1784599.5991467815,-3103195.7437178814,1318596.1445711,-2914476.448215266,-1041311.9854980339,1318596.1445711,1318596.1445711,4614468.333333333,4256272.178063516,min_headroom,137.80756666666665,10.381733333333358,U,118132.32568834256,0.0,-7299669.21432313,min,7299669.214324131,-6094360.90768108,0.0,6094360.90768108,1.647565419240641,155.92333551028173,-154.2757700910411,1.471400000000017,42398.7224566862,18434.114155076444,-42397.251056686044,0.48887616786500887,1.249930205927559,20727.724956996844,23041.35610194683,-2313.6311449499844,2315.1025449499843,59.27572000000001,1000.0,1.0
2018-12-31,149.446,59.778400000000005,149.446,149.446,1.3899108670509233,1436.754204144731,1.0,1.5545472778722047,0.965894531166549,7258185.904027157,7258185.904027157,7258185.904027157,1167250.75,466900.3000000001,700350.45,1167250.75,1167250.75,0.4903735569533432,1.3871954572021126,4262818.848322793,4392042.009992973,4327430.429157883,4262818.848322793,-0.5095180718753912,0.4620297674652381,0.006757156677992408,0.2381122332804391,-0.013577049244053563,0.2381122332804391,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.10000000000000002,0.15,4669003.0,4669003.0,5487582.160799487,1.3899108670509233,-0.002715409848810713,0.2,-1803609.5309518524,-6081773.706944477,-4188655.9007921345,-1803609.5309518524,-1803609.5309518524,-3136251.6401184336,1332642.1091665812,-2945522.066826043,-1052404.2606737008,1332642.1091665812,1332642.1091665812,4650488.333333333,4262818.848322793,min_headroom,139.6101833333333,9.835816666666688,U,41632.756296973675,0.0,-7299669.21432313,min,7299669.214324131,-6170860.4770724485,0.0,6170860.4770724485,1.646575565952125,153.66363131817275,-152.0170557522206,1.256699999999995,76500.82609136961,6546.670259277336,-76499.56939136889,0.4898538889187813,1.3330508486279757,37474.22716635677,8727.044344817183,28747.18282153959,-28745.92612153959,59.778400000000005,1000.0,1.0
2019-03-31,150.5749,60.229960000000005,150.5749,150.5749,1.104797496278732,1447.6073003872468,1.0,1.5545472778722047,0.965894531166549,7299819.789223131,7299819.789223131,7299819.789223131,1173946.25,469578.5000000001,704367.75,1173946.25,1173946.25,0.4866438016404053,1.0671544210467232,4381475.395784087,4485160.152744946,4433317.774264515,4381475.395784087,-0.6002503035197324,0.166375862900197,-0.13077168786059665,-0.40937558595513,-0.18821537616004402,-0.40937558595513,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.10000000000000002,0.15,4695785.0,4695785.0,5436264.223648808,1.104797496278732,-0.037643075232008806,0.2,-1813955.2665313655,-6116659.5409050435,-4212682.568227348,-1813955.2665313655,-1813955.2665313655,-3154241.5817452976,1340286.3152139322,-2962417.959159746,-1058440.9864820503,1340286.3152139322,1340286.3152139322,4692529.666666667,4381475.395784087,min_headroom,141.37779166666667,9.197108333333347,U,1.000240445137024e-06,0.0,-7299669.21432313,min,7299669.214324131,-6212493.233368422,0.0,6212493.233368422,1.6422958247687647,148.88058539091153,-147.23828956614278,1.1289000000000158,41633.88519597333,118656.54746129364,-41632.756295973435,0.48850867929687425,1.2271749391244176,20338.514271082615,145612.34140752658,-125273.82713644396,125274.95603644395,60.229960000000005,1000.0,1.0
2019-06-30,152.0507,60.82028,152.0507,152.0507,0.79916608527289,1461.795447640949,1.0,1.5545472778722047,0.965894531166549,7294890.319804998,7294890.319804998,7294890.319804998,1173153.5,469261.4000000001,703892.1,1173153.5,1173153.5,0.47952115513795257,0.7134109115513332,4462768.527261118,4537678.240396301,4500223.38382871,4462768.527261118,-0.8010235365116193,-0.1073929576445819,-0.377911111667151,-0.5795640817632531,-0.4287758686077841,-0.5795640817632531,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.10000000000000002,0.15,4692614.0,4692614.0,5321979.598174557,0.79916608527289,-0.08575517372155683,0.2,-1812730.3271122542,-6112529.043575159,-4209837.800755275,-1812730.3271122542,-1812730.3271122542,-3152111.5651334394,1339381.2380211852,-2960417.47844172,-1057726.235621836,1339381.2380211852,1339381.2380211852,4687497.666666667,4462768.527261118,min_headroom,143.14745833333333,8.903241666666673,U,4930.945219132118,0.0,-7299669.21432313,min,7299669.214324131,-6207562.28815029,0.0,6207562.28815029,1.64220356788179,124.85971179716559,-123.2175082292838,1.4757999999999925,-4929.469418132678,81293.13147703186,4930.9452181318775,0.48308247838917895,0.8902826662990277,-2381.3403036551977,72373.86584316935,-74755.20614682455,74756.68194682455,60.820280000000004,1000.0,1.0
2019-09-30,153.8529,61.541160000000005,153.8529,153.8529,0.16820434622651612,1479.1215615999015,1.0,1.5545472778722047,0.965894531166549,7210151.947688184,7210151.947688184,7210151.947688184,1159526.0,463810.4000000001,695715.6,1159526.0,1159526.0,0.38182018732255507,0.06239551233624557,4619805.846650003,4635537.00887778,4627671.427763891,4619805.846650003,-0.9559341811331596,-0.5607858449872495,-0.07041248223364899,-0.47449093548212984,-0.5290441694513527,-0.47449093548212984,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.10000000000000002,0.15,4638104.0,4638104.0,5199158.433406446,0.16820434622651612,-0.10580883389027054,0.2,-1791673.421487609,-6041525.130156054,-4160935.7903791456,-1791673.421487609,-1791673.421487609,-3115496.2369996053,1323822.8155119964,-2926028.893156449,-1045439.5533795403,1323822.8155119964,1323822.8155119964,4666999.333333333,4619805.846650003,min_headroom,144.9160916666667,8.936808333333317,U,89671.11953594722,0.0,-7299669.21432313,min,7299669.214324131,-6122822.113833475,0.0,6122822.113833475,1.6044139983441885,9.796996684990296,-8.192582686646107,1.8021999999999991,-84738.37211681437,157037.31938888505,84740.1743168151,0.4306706712302538,0.38790321194378896,-36494.331598507466,60915.28058599116,-97409.61218449863,97411.41438449864,61.541160000000005,1000.0,1.0
2019-12-31,156.1318,62.45272,156.1318,156.1318,0.2662906414609516,1501.0306067120184,1.0,1.5545472778722047,0.965894531166549,7293932.718681829,7293932.718681829,7293932.718681829,1172999.5,469199.8000000001,703799.7,1172999.5,1172999.5,0.42584423766828333,0.1644615845647034,4613886.390574831,4638873.927049886,4626380.158812358,4613886.390574831,-1.008304073092886,-0.7051260164709969,0.18599423612015978,-0.7486145665926612,-0.509145284481241,-0.7486145665926612,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.10000000000000002,0.15,4691998.0,4691998.0,5098850.473635252,0.2662906414609516,-0.1018290568962482,0.2,-1812492.3697858043,-6111726.651157876,-4209285.174844585,-1812492.3697858043,-1812492.3697858043,-3151697.7870719745,1339205.4172861702,-2960028.864085901,-1057587.3877726109,1339205.4172861702,1339205.4172861702,4688849.0,4613886.390574831,min_headroom,146.70140833333332,9.43039166666668,U,5892.627442301251,0.0,-7299669.21432313,min,7299669.214324131,-6206600.605927121,0.0,6206600.605927121,1.6156260398358904,10.302786400650941,-8.687160360815051,2.278899999999993,83780.7709936453,-5919.456075172871,-83778.49209364597,0.40383221249541923,0.11342854845047404,33833.374114935825,-671.4353102231989,34504.80942515902,-34502.530525159025,62.45272,1000.0,1.0
