date,p_R,V_R,capital_headroom,lcr_headroom,nsfr_headroom,hy_oas,usjp_10y_spread,usd_jpy_return,vix,E_p,E_T
2009-11-01,3.83497230184097,2669190.24,2259739.41445023,2157376.7080627875,2055014.001675345,,-0.7993156879614611,-0.3750514814568744,0.4290635810145427,-0.5871835847091678,0.4290635810145427
2009-12-01,3.87162289880302,2829992.629,2391726.0583647937,2282159.4157059924,2172592.7730471906,,-0.6103086647566498,0.35432562466078454,0.11469592465747765,-0.12799152004793263,0.11469592465747765
2010-01-01,4.10167002022155,2824528.194,2361116.8894159873,2245264.063269984,2129411.237123981,,-0.48971029263731314,0.5397697360019608,0.040976528486529724,0.025029721682323813,0.040976528486529724
2010-02-01,4.10599440438843,2873380.415,2401457.058773228,2283476.2197165345,2165495.380659842,,-0.5208005976903536,-0.31908967185582937,0.27504653476858504,-0.4199451347730915,0.27504653476858504
2010-03-01,3.98666537388462,2880948.386,2421533.2990234005,2306679.527279251,2191825.755535101,,-0.5524446973982544,0.30765578944090255,-0.3158495037954571,-0.12239445397867593,-0.3158495037954571
2010-04-01,4.16705922161741,2952748.931,2460577.74451822,2337534.9478977746,2214492.1512773302,,-0.3341816292584261,1.1658048018034894,-0.3576304596482989,0.4158115862725317,-0.3576304596482989
2010-05-01,3.68417374441406,3275891.04,2793132.969634829,2672443.4520435366,2551753.934452244,,-0.7774622009001343,-0.5219791227643753,1.4379178730171969,-0.6497206618322549,1.4379178730171969
2010-06-01,3.68982904070938,3390372.83,2889976.984921358,2764878.0236516977,2639779.0623820373,,-0.8183119098150823,-0.40288986565495605,1.1822070546950962,-0.6106008877350192,1.1822070546950962
2010-07-01,3.61038510192208,3092929.2240000004,2646262.6003348394,2534595.9444185495,2422929.288502259,,-1.0246583941404628,-1.2975182762266932,0.6406735884698933,-1.1610883351835781,0.6406735884698933
2010-08-01,3.43788182751189,3098546.417,2672448.960251745,2565924.5960646807,2459400.231877617,,-1.3100952205197554,-0.8329965195570378,0.5375236071697151,-1.0715458700383966,0.5375236071697151
2010-09-01,3.49211667165418,3024231.5130000003,2601792.7415804304,2496183.048725538,2390573.3558706455,,-1.221036979736525,-0.36327066583212136,0.25984911784253695,-0.7921538227843232,0.25984911784253695
2010-10-01,3.32932440414292,3030424.417,2626853.778342853,2525961.1186785656,2425068.4590142793,,-1.3395607720491707,-1.0895404682514782,-0.007305634015509253,-1.2145506201503244,-0.007305634015509253
2010-11-01,3.7182547054332,3119979.198,2655944.104647312,2539935.3313091397,2423926.557970968,,-1.3707496457634916,0.4412103531339687,-0.041881413447889954,-0.4647696463147614,-0.041881413447889954
2010-12-01,4.05349931507171,3212444.891,2691579.164385035,2561362.7327312944,2431146.301077553,,-0.748204321054535,0.45016308297564084,-0.35709076575886706,-0.1490206190394471,-0.35709076575886706
2011-01-01,3.93262994368391,3101712.994,2613797.4181232853,2491818.5241541066,2369839.630184928,,-0.7202480908953752,-0.23712910164395162,-0.38804034484375444,-0.4786885962696634,-0.38804034484375444
2011-02-01,4.47478761734767,3114817.175,2557291.3620003257,2417909.9087504074,2278528.455500489,,-0.5463645678720437,0.04333010331576319,-0.37282921971698885,-0.25151723227814027,-0.37282921971698885
