date,L_real,L_asset,U,Y,spread,depth,turnover
2005-06-30,19555.889,7822.3556,,,4.15859375,810.2038621372882,1.0
2005-09-30,20032.131,8012.852400000001,,,4.21515625,829.9346505311058,1.0
2005-12-31,20516.356,8206.5424,,,4.488196721311475,849.996175995043,1.0
2006-03-31,21066.104,8426.4416,13815583000000.0,13815583000000.0,4.577096774193548,872.7723306767479,10.0
2006-06-30,21654.759,8661.9036,,,5.072698412698412,897.1604090947847,1.0
2006-09-30,22127.75,8851.1,,,4.893492063492064,916.7565079965619,1.0
2006-12-31,22638.445,9055.378,,,4.630645161290323,937.9146901366939,1.0
2007-03-31,23040.77,9216.308,14474228000000.0,14474228000000.0,4.679032258064517,954.5830844415698,10.0
2007-06-30,23667.942,9467.1768,,,4.84609375,980.5669288285146,1.0
2007-09-30,24209.672,9683.8688,,,4.738412698412698,1003.0108963840491,1.0
2007-12-31,24691.754,9876.7016,,,4.266612903225807,1022.9836369874995,1.0
2008-03-31,25019.452,10007.7808,14769862000000.0,14769862000000.0,3.6652459016393446,1036.560221780687,10.0
2008-06-30,25185.003,10074.0012,,,3.8815625000000002,1043.4190283315265,1.0
2008-09-30,25446.401,10178.560400000002,,,3.8621875,1054.248792662617,1.0
2008-12-31,25207.749,10083.099600000001,,,3.234677419354839,1044.3613990439076,1.0
2009-03-31,25034.338,10013.735200000001,14478067000000.0,14478067000000.0,2.7362295081967214,1037.176951334213,10.0
2009-06-30,24918.064,9967.2256,,,3.320793650793651,1032.3596994124953,1.0
2009-09-30,24706.479,9882.5916,,,3.5178125,1023.5936962831914,1.0
2009-12-31,24496.837,9798.7348,,,3.4640322580645164,1014.908191979798,1.0
2010-03-31,24354.291,9741.716400000001,15048971000000.0,15048971000000.0,3.7178688524590164,1009.0024865561161,10.0
2010-06-30,24225.042,9690.016800000001,,,3.4925,1003.6476781412503,1.0
2010-09-30,24202.396,9680.958400000001,,,2.78453125,1002.7094504461575,1.0
2010-12-31,24132.744,9653.0976,,,2.8783870967741936,999.8237560445586,1.0
2011-03-31,24119.468,9647.7872,15599732000000.0,15599732000000.0,3.4574193548387098,999.2737290693731,10.0
2011-06-30,24141.252,9656.5008,,,3.2014285714285715,1000.1762439554414,1.0
2011-09-30,24212.817,9685.1268,,,2.41421875,1003.1411942777639,1.0
2011-12-31,24297.678,9719.0712,,,2.0467213114754097,1006.6570001787297,1.0
2012-03-31,24325.586,9730.2344,16253970000000.0,16253970000000.0,2.04,1007.8132334435293,10.0
2012-06-30,24413.324,9765.329600000001,,,1.82578125,1011.4482339518776,1.0
2012-09-30,24600.398,9840.159200000002,,,1.6412698412698414,1019.198742113663,1.0
2012-12-31,24771.864,9908.745600000002,,,1.7070491803278687,1026.3026081371015,1.0
2013-03-31,24798.351,9919.340400000001,16880683000000.0,16880683000000.0,1.951,1027.3999691262352,10.0
2013-06-30,25005.818,10002.3272,,,1.98625,1035.9953628036096,1.0
2013-09-30,25246.05,10098.42,,,2.7065625,1045.948216095473,1.0
2013-12-31,25547.692,10219.0768,,,2.7441935483870967,1058.4452963040392,1.0
2014-03-31,25734.833,10293.9332,17608138000000.0,17608138000000.0,2.7654098360655737,1066.1985802874078,10.0
2014-06-30,25987.645,10395.058,,,2.620952380952381,1076.6726251541306,1.0
2014-09-30,26171.783,10468.7132,,,2.49953125,1084.3014943283335,1.0
2014-12-31,26475.225,10590.09,,,2.2759677419354842,1096.873148848088,1.0
2015-03-31,26681.199,10672.4796,18295019000000.0,18295019000000.0,1.9688524590163934,1105.4066872773492,10.0
2015-06-30,27099.891,10839.956400000001,,,2.164375,1122.7531692217897,1.0
2015-09-30,27387.669,10955.067600000002,,,2.223125,1134.6758615135154,1.0
2015-12-31,27540.487,11016.194800000001,,,2.190483870967742,1141.0071376730446,1.0
2016-03-31,27836.28,11134.512,18804913000000.0,18804913000000.0,1.9142622950819672,1153.261892800422,10.0
2016-06-30,28122.297,11248.9188,,,1.75015625,1165.111626557702,1.0
2016-09-30,28468.772,11387.508800000001,,,1.564375,1179.4661457071008,1.0
2016-12-31,28627.659,11451.063600000001,,,2.138688524590164,1186.0488615858526,1.0
2017-03-31,28967.373,11586.949200000001,19612102000000.0,19612102000000.0,2.4466129032258066,1200.123271336394,10.0
2017-06-30,29367.143,11746.8572,,,2.260952380952381,1216.6858115495556,1.0
2017-09-30,29687.918,11875.167200000002,,,2.2414285714285715,1229.975575255879,1.0
2017-12-31,30187.233,12074.8932,,,2.371451612903226,1250.6622820286102,1.0
2018-03-31,30415.088,12166.0352,20656516000000.0,20656516000000.0,2.7585245901639346,1260.1023540707092,10.0
2018-06-30,30984.47,12393.788,,,2.920625,1283.6919487667853,1.0
2018-09-30,31299.582,12519.8328,,,2.9238095238095236,1296.7470934040762,1.0
2018-12-31,31651.481,12660.592400000001,,,3.0411475409836064,1311.3263298111885,1.0
2019-03-31,31932.836,12773.1344,21539982000000.0,21539982000000.0,2.652950819672131,1322.9829161024913,10.0
2019-06-30,32292.796,12917.1184,,,2.338888888888889,1337.896121133208,1.0
2019-09-30,32667.255,13066.902000000002,,,1.79796875,1353.4100222405455,1.0
2019-12-31,32944.37,13177.748000000001,,,1.7919354838709676,1364.8909445988272,1.0
2020-03-31,33858.543,13543.4172,21354105000000.0,21354105000000.0,1.365,1402.7652900331682,10.0
2020-06-30,34524.966,13809.986400000002,,,0.6876190476190476,1430.3753101359166,1.0
2020-09-30,34741.024,13896.409599999999,,,0.650625,1439.326630428523,1.0
2020-12-31,35078.256,14031.3024,,,0.864516129032258,1453.2982104899706,1.0
2021-03-31,35521.518,14208.607199999999,23681171000000.0,23681171000000.0,1.3359016393442622,1471.6626317821297,10.0
2021-06-30,36501.184,14600.473600000001,,,1.59078125,1512.250363529052,1.0
2021-09-30,37020.106,14808.0424,,,1.32484375,1533.7493917014867,1.0
2021-12-31,37789.75,15115.900000000001,,,1.5333870967741934,1565.6358756793202,1.0
2022-03-31,38500.396,15400.1584,26006893000000.0,26006893000000.0,1.9511290322580646,1595.0780623174433,10.0
2022-06-30,39161.661,15664.664400000001,,,2.9325806451612904,1622.4743855884647,1.0
2022-09-30,39631.13,15852.452,,,3.10109375,1641.9245674213505,1.0
